0.01,0.0008389145331407976,8.170575293589574e-05
0.020000000000000004,0.0037309265844182415,0.00040004446449308577
0.030000000000000006,0.0066423895955846635,0.0006450339646160048
0.04000000000000001,0.012114504150786475,0.001239149024882585
0.05000000000000001,0.026394008944915434,0.002510096262221282
0.06000000000000001,0.02812842705539355,0.0028149780875523682
0.07,0.04981296748264381,0.005214527352364126
0.08,0.06520085569576652,0.0067694366024204
0.09000000000000001,0.07607015423616992,0.006865355571004572
0.1,0.09569654430813099,0.008477052606422938
