0.01,2.7340923554011187e-05,3.3331643520485223e-06
0.020000000000000004,8.741430764565683e-05,8.427046182121321e-06
0.030000000000000006,0.00026041488209891604,2.4549531564038966e-05
0.04000000000000001,0.000534096627217422,5.076313180883629e-05
0.05000000000000001,0.0006821545101929394,5.759286637323925e-05
0.06000000000000001,0.0010359953035742142,0.0001065586232542613
0.07,0.001370661242166088,0.00013529401070951422
0.08,0.0017504161674430107,0.00018973351342707487
0.09000000000000001,0.0022134017783890614,0.0003089034695204902
0.1,0.0022825612329293423,0.00022798506086680118
