0.01,0.0008065904193101847,7.438990982887243e-05
0.020000000000000004,0.003572761286519499,0.00038620958296184946
0.030000000000000006,0.008133780535706762,0.0010195022957370198
0.04000000000000001,0.015358612264808535,0.001341401333453255
0.05000000000000001,0.019713598926490224,0.0020629274931939076
0.06000000000000001,0.03927574299363752,0.0031939559987221194
0.07,0.04383374129121309,0.0045318832956894855
0.08,0.04931121232359848,0.004367157045240222
0.09000000000000001,0.07004759887857223,0.0064079934312527035
0.1,0.07067890399577367,0.007617546811008078
