0.01,2.7913770422527405e-05,2.7074534323588383e-06
0.020000000000000004,9.701408211857388e-05,9.346519390659327e-06
0.030000000000000006,0.00023161518962265814,2.7480797274295636e-05
0.04000000000000001,0.00040444197253105776,3.7931593465943794e-05
0.05000000000000001,0.0006634278292468032,7.022090069466932e-05
0.06000000000000001,0.0009482311131418597,9.337010280170441e-05
0.07,0.0011925396961432577,0.00011990681711909012
0.08,0.0016399582484445108,0.00018808572805720716
0.09000000000000001,0.0022406066768884602,0.00022707390755178427
0.1,0.002805347900002031,0.0003209288746507309
