0.01,0.0008828691336918592,8.248391919295283e-05
0.020000000000000004,0.0038553205101681466,0.0003428966614405639
0.030000000000000006,0.009473611229922787,0.0009732928370142174
0.04000000000000001,0.01534582672876175,0.001500645003366731
0.05000000000000001,0.024973235306738676,0.0025249628124629367
0.06000000000000001,0.032499548328116884,0.0026831766783705344
0.07,0.04480985965182537,0.004247476483146043
0.08,0.057581890183230434,0.0050380619996632705
0.09000000000000001,0.07095954368987972,0.0067571856695708464
0.1,0.09690130940197665,0.008664271928711597
