10,4.630326898890086
12,4.639333279924937
16,4.649174483614512
20,4.654045017557689
26,4.657713564234324
33,4.659780295687266
42,4.661094578104564
54,4.661940964060374
69,4.662446053820201
88,4.662755878763743
112,4.662944587069102
143,4.663063200312205
183,4.663136990862437
233,4.663181575136729
297,4.6632082780175885
379,4.663224490480967
483,4.663235696154185
615,4.663239391642161
784,4.663244398432322
1000,4.663245948153087
